article_id	level	children	key	title	local_path	status
e0f1f8b1-9d94-4ef1-8a3c-2945bd451082	3	0	[161]	ဆဠင်္ဂုပေက္ခာ[161]	vol_4/chinese/[142]识蕴论章/[161]六支舍.md	matched
7051cd96-c94e-49eb-bc64-97128e9d8e50	2	0	[161b]	၁၄။ စုတိကိစ္စ[161b]	vol_4/chinese/[142]识蕴论章/[161b]14.死殁作用.md	matched
7a738231-251b-48fe-81f5-2d2ce8f13f22	2	0	[162]	၁။ ဝိညာဏက္ခန္ဓာ[162]	vol_4/chinese/[142]识蕴论章/[162]一、识蕴.md	matched
86e5f386-645f-489d-8b15-f1ef82efd9b1	2	0	[165a]	၂။ ပဋိသန္ဓေစိတ်[165a]	vol_4/chinese/[142]识蕴论章/[165a]二、结生心.md	matched
e936ca64-784f-4576-ab0b-9d7f8c903977	2	0	[165b]	၃။ ဘဝင်စိတ်[165b]	vol_4/chinese/[142]识蕴论章/[165b]三、有分心.md	matched
bc02ed81-858e-412d-aaca-76caa893d21d	2	1	[166]	၄။ ပဉ္စဒွါရာဝဇ္ဇန်း = ကိရိယာ မနောဓာတ်[166]	vol_4/chinese/[142]识蕴论章/[166]四、五门转向＝唯作意界.md	matched
58b6d9aa-8f8f-4fba-95a4-3da40530b628	3	0	[168a]	ပဉ္စဒွါရာဝဇ္ဇန်း - ရူပါရုံကို အာရုံ ပြုသည်။[168a]	vol_4/chinese/[142]识蕴论章/[168a]五门转向 - 以色所缘为所缘。.md	matched
da8562f9-0401-4216-820b-9830f84c2aa3	2	2	[168b]	၅။ စက္ခုဝိညာဏ်[168b]	vol_4/chinese/[142]识蕴论章/[168b]五、眼识.md	matched
f5554725-18d1-47dc-a678-aa9bb32062c1	3	0	[169]	စက္ခုဝိညာဏ် အမည်ရခြင်း[169]	vol_4/chinese/[142]识蕴论章/[169]眼识得名之因.md	matched
11de57bb-4c8b-4679-8343-7ff16c9bee74	3	0	[173]	ပဏ္ဍရ = ဖြူစင်ပါသည်[173]	vol_4/chinese/[142]识蕴论章/[173]洁白.md	matched
8e0a9604-9ceb-4792-97d1-25624b8cb708	2	0	[174a]	၆။ သောတဝိညာဏ်[174a]	vol_4/chinese/[142]识蕴论章/[174a]六、耳识.md	matched
7d74c9a4-3337-459a-a787-e5886504dae6	2	0	[174b]	၇။ ဃာနဝိညာဏ်[174b]	vol_4/chinese/[142]识蕴论章/[174b]七、鼻识.md	matched
56effb39-71c6-41b9-a9e3-eff4aee19e45	2	0	[175]	၈။ ဇိဝှါဝိညာဏ်[175]	vol_4/chinese/[142]识蕴论章/[175]八、舌识.md	matched
d76b5ff7-9533-43c3-8e15-2bddd5ebfa3d	2	4	[176]	၉။ ကာယဝိညာဏ်[176]	vol_4/chinese/[142]识蕴论章/[176]九、身识.md	matched
a6685735-c5e1-45df-ad30-f6133ad3f90d	3	0	[177]	ပဉ္စဝိညာဏ်တို့၌ ဝေဒနာ[177]	vol_4/chinese/[142]识蕴论章/[177]五识中的受.md	matched
0fa0f2c9-dcab-4ea6-be09-0b1065e19bb3	3	0	[178]	ဝေဒနာ ကြာမြင့်စွာ ဖြစ်ပုံ[178]	vol_4/chinese/[142]识蕴论章/[178]受长时间生起的情形.md	matched
75776307-178b-432d-9526-450719e44125	3	0	[179]	ဃဋ္ဋန = ထိခိုက်မှု[179]	vol_4/chinese/[142]识蕴论章/[179]撞击.md	matched
e29d8268-371d-482e-b7b8-adc80ce20196	3	0	[180]	မနောဝိညာဏ်နာမ်တရားစုတို့၏ ပစ္စုပ္ပန်အကြောင်း[180]	vol_4/chinese/[142]识蕴论章/[180]意识名法组的现在之因.md	matched
78574f43-3b4b-4f36-94cf-c418b2fb8200	2	0	[181]	၁၀။ သမ္ပဋိစ္ဆိုင်း = လက်ခံ (ဝိပါက်မနောဓာတ်)[181]	vol_4/chinese/[142]识蕴论章/[181]十、领受＝接受（果报意界）.md	matched
412acda9-b5be-427a-8fe1-80a3f23fa55b	2	0	[184]	၁၁။ သန္တီရဏ (= အဟိတ်ဝိပါက် မနောဝိညာဏဓာတ်)[184]	vol_4/chinese/[142]识蕴论章/[184]十一、推度（＝无因果报意识界）.md	matched
14f018d4-3939-4aa4-8207-3b3ec3e0ecaf	2	1	[186]	၁၂။ ဝုဋ္ဌော (= သာဓာရဏာ ကိရိယ မနောဝိညာဏဓာတ်)[186]	vol_4/chinese/[142]识蕴论章/[186]十二、断定（＝共通唯作意识界）.md	matched
95dc0c5f-d52d-41f8-ae0e-a58dfbb554d7	3	0	[187]	ထပ်ဆင့်မေးခွန်းတစ်ခု[187]	vol_4/chinese/[142]识蕴论章/[187]进一步的一个问题.md	matched
8690f8ba-48c5-4de5-aef9-19db6860ed6f	2	3	[188]	၁၃။ ဇော - ကုသိုလ်ဇော[188]	vol_4/chinese/[142]识蕴论章/[188]十三、速行 - 善速行.md	matched
c7d0a02e-4a04-4bb4-803a-0920bbadf57d	3	0	[189]	ကုသိုလ်ဟူသည်[189]	vol_4/chinese/[142]识蕴论章/[189]所谓善.md	matched
2f0fc1da-056a-483e-9e6b-01d3e5b5c638	3	0	[190]	တစ်နည်း အဖွင့်များ[190]	vol_4/chinese/[142]识蕴论章/[190]另一种解释法.md	matched
01d16440-21db-47b5-8809-384245a67806	3	0	[192]	မုချအားဖြင့် မှတ်ရန်[192]	vol_4/chinese/[142]识蕴论章/[192]应以确定方式记住.md	matched
116cec3f-f853-420d-8f88-4a4a1c97c5eb	2	5	[195]	၁၃။ ဇော - အကုသိုလ်ဇော[195]	vol_4/chinese/[142]识蕴论章/[195]十三、速行 - 不善速行.md	matched
75095bcf-861d-41d3-9667-ca1ab82601cc	3	0	[197]	အနက်အဓိပ္ပါယ် ယှဉ်စပ် ယောဇနာပုံ[197]	vol_4/chinese/[142]识蕴论章/[197]词义对照与义释方式.md	matched
fb6cfea1-3069-4a22-a9fa-e65de3a26383	3	0	[198]	ရသ - ပစ္စုပဋ္ဌာန် - ပဒဋ္ဌာန်[198]	vol_4/chinese/[142]识蕴论章/[198]作用 - 现起 - 足处.md	matched
fba6312b-0d9b-47a6-b033-045262d5831f	3	0	[198b]	ပစ္စုပဋ္ဌာန် ရှုကွက်[198b]	vol_4/chinese/[142]识蕴论章/[198b]现起观照角度.md	matched
027d0061-228f-423d-aab4-ce7def2faa93	3	0	[199]	လက္ခဏနှင့် ရသ[199]	vol_4/chinese/[142]识蕴论章/[199]特相与作用.md	matched
eca16c7f-07e3-444d-9363-f2876ed444c6	3	0	[200]	ပဉ္စဒွါရိကဇော[200]	vol_4/chinese/[142]识蕴论章/[200]五门速行.md	matched
f397d175-30cf-402c-904c-d73b485c8e1f	2	0	[202a]	၁၄။ တဒါရုံ[202a]	vol_4/chinese/[142]识蕴论章/[202a]十四、彼所缘.md	matched
7620e575-9877-4b8c-b840-94c41c0d44e7	2	1	[202b]	၁၅။ မနောဒွါရာဝဇ္ဇန်း[202b]	vol_4/chinese/[142]识蕴论章/[202b]十五、意门转向.md	matched
135983bc-3f03-457b-b92b-99dfe41dabdf	3	0	[204]	မဟာဂဇစိတ် = ဆင်ပြောင်ကြီးနှင့်တူသောစိတ်[204]	vol_4/chinese/[142]识蕴论章/[204]大象心 = 与巨大公象相似的心.md	matched
7e612586-c4bb-4414-8cf9-0651650dd74f	2	3	[204b]	၁၆။ ဟသိတုပ္ပါဒ်စိတ်[204b]	vol_4/chinese/[142]识蕴论章/[204b]十六、生笑心.md	matched
ed1f31ce-f90c-43ce-b5b8-354d593987eb	3	0	[206]	မူလဋီကာ၏ ဖွင့်ဆိုချက်[206]	vol_4/chinese/[142]识蕴论章/[206]根本复注的解释.md	matched
fc3ac7be-7e98-44a1-b9a2-04d052c4a8a6	3	0	[206b]	အနုဋီကာဆရာတော်၏ သုံးသပ်ချက်[206b]	vol_4/chinese/[142]识蕴论章/[206b]随复注论师的评析.md	matched
a6ef7127-2024-4a4e-9a9a-cb386f706f25	3	0	[207]	ပြုံးရွှင်မှုကို ဖြစ်စေတတ်သော စိတ်များ[207]	vol_4/chinese/[142]识蕴论章/[207]能引生微笑喜悦的诸心.md	matched
1b560015-b06e-402a-b668-19f6c7d7abf5	1	12	[209a]	ဝေဒနာက္ခန္ဓကထာ အခန်း[209a]	vol_4/chinese/[209]受蕴论章/[209a]受蕴论章.md	matched
ee258b73-bccf-4f41-8fb3-ffea484f327a	2	0	[209b]	၁။ သုခဝေဒနား[209b]	vol_4/chinese/[209]受蕴论章/[209b]一、乐受.md	matched
5869baed-c4d3-4a87-9a5f-edcc78bdb73a	2	0	[210]	၂။ဒုက္ခဝေဒနာ[210]	vol_4/chinese/[209]受蕴论章/[210]二、苦受.md;vol_4/chinese/[209]受蕴论章/[210]三、悦受.md	dup_local
50e30563-a348-4606-84bc-f0fb0015f258	2	0	[210]	၃။သောမနဿဝေဒနာ[210]	vol_4/chinese/[209]受蕴论章/[210]二、苦受.md;vol_4/chinese/[209]受蕴论章/[210]三、悦受.md	dup_local
c6689798-4bae-4d58-ab3e-7c3543c716b8	2	0	[212]	ဥပမာဆောင်၍ ပြခြင်း[212]	vol_4/chinese/[209]受蕴论章/[212]以譬喻显示.md	matched
bc9655ff-df55-43e9-984c-4d6570e7f715	2	0	[213]	တစ်နည်း ဖွင့်ဆိုပုံ[213]	vol_4/chinese/[209]受蕴论章/[213]另一种解说方式.md	matched
863acd36-3108-4be6-85a7-f19bf6569328	2	0	[214]	ပီတိနှင့် သုခ[214]	vol_4/chinese/[209]受蕴论章/[214]喜与乐.md	matched
c5fb2b8c-ad1b-4cf0-9cc7-c013eca266c1	2	0	[215]	လောဘမူ သောမနဿဝေဒနာ[215]	vol_4/chinese/[209]受蕴论章/[215]贪根悦受.md	matched
2d74dc9b-5085-45a5-ba4b-b0f61a8510c1	2	0	[216]	၄။ ဒေါမနဿဝေဒနာ[216]	vol_4/chinese/[209]受蕴论章/[216]四、忧受.md;vol_4/chinese/[209]受蕴论章/[216]五、舍受.md	dup_local
96db9e54-7ce5-4f5c-8c53-4cedccf5a736	2	0	[216]	၅။ ဥပေက္ခာဝေဒနာ[216]	vol_4/chinese/[209]受蕴论章/[216]四、忧受.md;vol_4/chinese/[209]受蕴论章/[216]五、舍受.md	dup_local
419f87b1-9a47-479d-9a92-9a43b43fc474	2	0	[217]	(a)မဟာစည်ဆရာတော်ဘုရားကြီး၏အယူ[217]‌‌	vol_4/chinese/[209]受蕴论章/[217](b)禅那舍.md;vol_4/chinese/[209]受蕴论章/[217](a)马哈希西亚多的见解.md	dup_local
b01e775a-df70-4e17-9189-076e02ce0073	2	0	[217]	(b)စျာနုပေက္ခာ[217]	vol_4/chinese/[209]受蕴论章/[217](b)禅那舍.md;vol_4/chinese/[209]受蕴论章/[217](a)马哈希西亚多的见解.md	dup_local
54d33ee0-d331-4307-9bb4-ea6a6c4c6cda	2	0	[218]	အဒုက္ခမသုခ=ဥပေက္ခာ ဝေဒနာ[218]	vol_4/chinese/[209]受蕴论章/[218]不苦不乐=舍受.md	matched
1df37868-af1b-43a0-9aa3-f37c6514cf7f	1	1	[221]	သညာက္ခန္ဓကထာ အခန်း[221]	vol_4/chinese/[221]想蕴论章/[221]想蕴论章.md	matched
262d4a5c-d495-43f0-a6ca-a67b60dec48b	2	0	[222]	ဉာဏသမ္ပယုတ် သညာ[222]	vol_4/chinese/[221]想蕴论章/[222]智相应想.md	matched
3d4765c7-373e-42b0-8a3d-134ad248a094	1	38	[227]	သင်္ခါရက္ခန္ဓကထာ အခန်း[227]	vol_4/chinese/[227]行蕴论章/[227]行蕴论章.md	matched
8b7e1ecd-e513-4203-b3af-ab98a9e22afa	2	0	[229]	သမင်္ဂီတာ=၏သမင်္ဂီ(၅)ပါး[229]	vol_4/chinese/[227]行蕴论章/[229]具足=具足(五)种.md	matched
90c8ae37-9b2d-4566-b409-53023e149559	2	0	[230]	ဒုတိယဗလဉာဏ်တော်[230]	vol_4/chinese/[227]行蕴论章/[230]第二力智.md	matched
d34fb678-a1a2-4500-8977-152226068544	2	0	[233]	(a)သမ္ပတ္တိ နှင့် ဝိပတ္တိ[233]	vol_4/chinese/[227]行蕴论章/[233](a)成就与失坏.md;vol_4/chinese/[227]行蕴论章/[233](b)(甲)组 业(四)种.md	dup_local
d5836f54-2305-4111-a987-49a809123f3b	2	0	[233b]	(က) အုပ်စု ကံ(၄)မျိုး [233b]		unmatched
1731fec9-76c5-4a2e-8a32-c6bb8257d065	2	0	[235]	(ခ)အုပ်စု ကံ (၄)မျိုး[235]	vol_4/chinese/[227]行蕴论章/[235](乙)组 业(4)种.md	matched
506919f2-8d94-46d0-987d-8371cd79ab1e	2	0	[237]	ခေတ္တရပ်နား၍ စဥ်းစားကြည့်ပါ[237]	vol_4/chinese/[227]行蕴论章/[237]暂且停下来思考一下.md	matched
60cf51a4-be23-4fc0-8ec2-85c6cc0606bd	2	0	[238]	ဥပမာဆောင်၍ ပြဆိုပုံ[238]	vol_4/chinese/[227]行蕴论章/[238]以譬喻说明.md	matched
9a67ec5a-17f3-4273-a1a4-c7e816dd4b6e	2	0	[239]	ဥပမာနနှင့် ဥပမေယျ နှီးနှော၍ ပြဆိုပုံ[239]	vol_4/chinese/[227]行蕴论章/[239]交织能喻与所喻而说明的方式.md	matched
32086388-5c3c-4aa1-a4db-ab2f07be34b8	2	0	[240]	(ဂ) အုပ်စု - ကံ (၄)မျိုး[240]	vol_4/chinese/[227]行蕴论章/[240](丙)组 - 业(四)种.md	matched
593b76d0-3d28-435e-b8b5-9b7b29c77601	2	0	[242]	(ဃ) အုပ်စု ကံ (၄) မျိုး[242]	vol_4/chinese/[227]行蕴论章/[242](丁)组 业(四)种.md	matched
897848b8-470e-4b9d-beb5-29eb3098029e	2	0	[243]	မဟာသောဏမထေရ် မြတ်ကြီး၏ဝတ္ထု[243]	vol_4/chinese/[227]行蕴论章/[243]大索那长老的故事.md	matched
8a68dc5b-577a-4c4c-b5d9-ca5e95249119	2	0	[248]	ဝတ္တဗ္ဗကနိဂြောဓမထေရ်မြတ်ကြီး၏ ဝတ္ထု[248]	vol_4/chinese/[227]行蕴论章/[248]瓦答跋卡尼拘陀大长老的事迹.md	matched
64132b7b-83f5-4fa6-93c4-72aeff4ee1e6	2	0	[253]	[253]စူဠသုဓမ္မမထေရ်	vol_4/chinese/[227]行蕴论章/[253]朱拉苏达摩长老.md	matched
6f1f5cc6-0c45-422f-a283-1a5595eef389	2	0	[254]a	[254]a-တိပိဋကဓရ စူဠနာဂမထေရ်	vol_4/chinese/[227]行蕴论章/[254]a-持三藏小龙长老.md	matched
cf5b1974-c132-420e-a0a4-0d8a01049cb8	2	0	[254]b	[254]b-အဗ္ဘူတောပမာ = မဖြစ်ဖူးသော ဥပမာ	vol_4/chinese/[227]行蕴论章/[254]b-未曾有的譬喻.md	matched
8aec443e-2fed-40a3-a3af-d3012df8045a	2	0	[255]	[255]ပဋိသမ္ဘိဒါမဂ်ပါဠိတော်နည်း	vol_4/chinese/[227]行蕴论章/[255]依《无碍解道》圣典的方式.md	matched
2b723a00-135d-436e-9c26-d7cf065bf6bb	2	0	[259]	[259]မျိုးစေ့ နှင့် အသီး	vol_4/chinese/[227]行蕴论章/[259]种子与果实.md	matched
811999f5-272d-4cb1-bead-268f7ed84f88	2	0	[260]	[260]စူဠကမ္မဝိဘင်္ဂသုတ္တန်	vol_4/chinese/[227]行蕴论章/[260]小业分别经.md	matched
4baca607-8775-4cf2-9946-e9eda4fc34ed	2	0	[263]	[263]သုဘလုလင်၏ ပြဿနာ (၁၄)ရပ်	vol_4/chinese/[227]行蕴论章/[263]苏跋少年的(14)个问题.md	matched
4b406e88-07de-4730-9a6c-3290c61bfc65	2	0	[265]	[265]အမှတ်(၁)အဖြေ - အသက်တိုခြင်း	vol_4/chinese/[227]行蕴论章/[265]编号(1)答案 - 寿命短.md	matched
51191964-7e17-45a2-9b41-a6d4db73eb22	2	0	[269]	[269]အမှတ်(၂)အဖြေ - အသက်ရှည်ခြင်း	vol_4/chinese/[227]行蕴论章/[269]编号(2)答案 - 寿命长.md	matched
1e01bdc6-1b73-4923-b27b-f0f2ff34bb35	2	0	[270]	[270]အမှတ်(၃)အဖြေ - အနာရောဂါများပြားခြင်း	vol_4/chinese/[227]行蕴论章/[270]编号(3)答案 - 疾病众多.md	matched
54a1840a-1e39-4ae4-a0b7-4ede01f86c84	2	0	[272]	[272]အမှတ်(၄)အဖြေ - အနာရောဂါကင်းခြင်း	vol_4/chinese/[227]行蕴论章/[272]编号(4)答案 - 远离疾病.md	matched
66841b88-303c-429b-aaf0-5a034c505299	2	0	[273]	[273]အမှတ်(၅)အဖြေ - အရုပ်ဆိုးခြင်း	vol_4/chinese/[227]行蕴论章/[273]编号(5)答案 - 相貌丑陋.md	matched
7d1deea8-c4a0-43ff-af0b-ac01472e77dd	2	0	[274]a	[274]a-အမှတ်(၆)အဖြေ - ရုပ်အဆင်း လှပ တင့်တယ်ခြင်း	vol_4/chinese/[227]行蕴论章/[274]a-第(六)个答案 - 色相美丽端庄.md	matched
eebcd8f1-ae49-4d95-9b01-5381a409e296	2	0	[274]	[274]အမှတ်(၇)အဖြေ - အခြံအရံ မရှိခြင်း	vol_4/chinese/[227]行蕴论章/[274]第(7)答 - 无有随从.md	matched
e3e6c435-87b0-4ec9-8b80-9270fea6f87a	2	0	[275]	[275]အမှတ်(၈)အဖြေ - အခြံအရံ များခြင်း	vol_4/chinese/[227]行蕴论章/[275]编号(8)答案 - 随从众多.md	matched
ee86ad1b-36bd-4127-8d55-f0b4d47c8e30	2	0	[276]	[276]အမှတ်(၉)အဖြေ - စည်းစိမ်ဥစ္စာ နည်းပါးခြင်း	vol_4/chinese/[227]行蕴论章/[276]编号(9)答案 - 财富微少.md	matched
463bc8f9-f41b-4b24-be49-1872bee950df	2	0	[277]	[277]အမှတ်(၁၀)အဖြေ - စည်းစိမ်ဥစ္စာ ပေါများခြင်း	vol_4/chinese/[227]行蕴论章/[277]编号(10)答案 - 财富丰足.md	matched
32359935-5cd4-44fb-af3f-c3127f191689	2	0	[278]	[278]အမှတ်(၁၁)အဖြေ - အမျိုးယုတ်ခြင်း	vol_4/chinese/[227]行蕴论章/[278]编号(11)答案 - 出身低劣.md	matched
317154f6-e7f4-4ba0-8f8d-3d62b659d2a4	2	0	[279]	[279]အမှတ်(၁၂)အဖြေ - အမျိုးမြတ်ခြင်း	vol_4/chinese/[227]行蕴论章/[279]编号(12)答案 - 出身高贵.md	matched
3562224e-8145-4518-8f7b-b1d98c5d7618	2	0	[281]	[281]အမှတ်(၁၃)အဖြေ - ပညာမဲ့ခြင်း	vol_4/chinese/[227]行蕴论章/[281]编号(13)答案 - 缺乏智慧.md	matched
6451479d-4fd9-4d25-bf1c-2e44254c2f05	2	0	[282]	[282]အမှတ်(၁၄)အဖြေ - ပညာဉာဏ် ကြီးမားခြင်း	vol_4/chinese/[227]行蕴论章/[282]编号(14)答案 - 智慧广大.md	matched
ad52a9d3-faeb-47b1-a7b7-6bfa0935089e	2	0	[284]	[284]ဒေသနာတော်နိဂုံး	vol_4/chinese/[227]行蕴论章/[284]说法结语.md	matched
a6ba1b1c-53ee-4d77-9be0-f92ef0c8ed14	2	0	[286]	[286]စိတ်နှင့် စေတသိက်အကြောင်း	vol_4/chinese/[227]行蕴论章/[286]关于心与心所.md	matched
a9b8d14e-4342-4811-bf9f-b7a536a0ce0f	2	5	[292a]	[292a]သဗ္ဗစိတ္တသာဓာရဏ စေတသိက်အပိုင်း	vol_4/chinese/[227]行蕴论章/[292]遍一切心心所篇/[292a]遍一切心心所篇.md	matched
115abb2b-1eaa-4096-93a3-6ac57c2bcf2b	3	1	[292b]	[292b]၁။ဖဿ	vol_4/chinese/[227]行蕴论章/[292]遍一切心心所篇/[292b]一、触.md	matched
fc6d91af-c191-4804-8361-b58b655a302d	4	0	[294]	[294]ပဥ္စဒွါရိကနှင့် မနောဒွါရိက	vol_4/chinese/[227]行蕴论章/[292]遍一切心心所篇/[294]五门与意门.md	matched
0100e9fc-50d5-4b21-a55c-6bdfe2615cd1	3	0	[298]	[298]၂။စေတနာ	vol_4/chinese/[227]行蕴论章/[292]遍一切心心所篇/[298]二、思.md	matched
a5196abb-9cb6-4fd1-b1be-5e1e8c370f07	3	0	[303]	[303]၃။ဧကဂ္ဂတာ = သမာဓိ	vol_4/chinese/[227]行蕴论章/[292]遍一切心心所篇/[303]三、一境性 = 定.md	matched
303da2fa-9ffe-4cde-bee5-7453736667a6	3	0	[309]	[309]၄။ဇီဝိတ	vol_4/chinese/[227]行蕴论章/[292]遍一切心心所篇/[309]四、命.md	matched
1238b3c6-8a2c-4a17-a53a-473b88a4ac29	3	1	[314]	[314]၅။မနသိကာရ	vol_4/chinese/[227]行蕴论章/[292]遍一切心心所篇/[314]五、作意.md	matched
e38402f0-f9ec-4ffb-8f4b-0c5b092ffeea	4	0		ပြည်ဆရာတော်ဘုရားကြီး၏ မှတ်ချက်		parse_fail
1056133d-06ff-4dd9-8185-3b434464bcac	2	6	[317a]	[317a]ပကိဏ်း စေတသိက် အပိုင်း	vol_4/chinese/[227]行蕴论章/[317]杂心所篇/[317a]杂心所篇.md	matched
970f6e97-4dcf-472e-bd62-acf5203e8f7b	3	3	[317b]	[317b]၁။ ဝိတက္က = ဝိတက်	vol_4/chinese/[227]行蕴论章/[317]杂心所篇/[317b]一、寻.md	matched
6d2482ef-c4d3-4723-a935-48ca2bdda454	4	0	[318]	[318](က)မိလိန္ဒပဉှ ပါဠိတော်	vol_4/chinese/[227]行蕴论章/[317]杂心所篇/[318](甲)《弥林达问》巴利圣典.md	matched
4c7386bc-9e35-400d-8b81-7ba61388af58	4	0	[319]	[319]ဝိတတ် မယှဥ်သော စိတ်များက အာရုံယူနိုင်ပုံ	vol_4/chinese/[227]行蕴论章/[317]杂心所篇/[319]不与寻相应的诸心取所缘的方式.md	matched
4fc87c74-c4f3-4cd8-9fc8-5f4338746057	4	0	[322]	[322]အပ္ပနာဟူသည်	vol_4/chinese/[227]行蕴论章/[317]杂心所篇/[322]所谓安止.md	matched
be1861f6-01c9-4119-baec-5964cff00dfc	3	1	[323]a	[323]a-၂။ ဝိစာရ	vol_4/chinese/[227]行蕴论章/[317]杂心所篇/[323]a-二、伺.md	matched
a4d3b306-0c7e-4550-a525-edc476a71793	4	0	[323]b	[323]b-ဝိတက်နှင့် ဝိစာရ(အဘိ-ဋ္ဌ-၁-၁၅၈)	vol_4/chinese/[227]行蕴论章/[317]杂心所篇/[323]b-寻与伺.md	matched
ce03ed7d-62c7-4ce3-a1eb-c5140c2def26	3	0	[325]	[325]၃။အဓိမောက္ခ	vol_4/chinese/[227]行蕴论章/[317]杂心所篇/[325]三、胜解.md	matched
0e53ef77-4a00-428f-b4ae-6abace432e56	3	1	[327]	[327]၄။ဝီရိယ	vol_4/chinese/[227]行蕴论章/[317]杂心所篇/[327]四、精进.md	matched
d5af02c5-5854-4e70-a485-4ba890b3f7e9	4	0	[331]	[331]ကုသိတာရမ္ဘဝတ္ထု သုတ္တန်	vol_4/chinese/[227]行蕴论章/[317]杂心所篇/[331]懈怠依处经.md	matched
8a4432c1-b1f1-4d39-992c-4e3759d6db66	3	2	[337]	[337]၅။ပီတိ	vol_4/chinese/[227]行蕴论章/[317]杂心所篇/[337]五、喜.md	matched
409666fa-0b9e-4ed1-aa83-e71f15dd9a06	4	0	[338]	[338]ဥဗ္ဗေဂါပီတိ	vol_4/chinese/[227]行蕴论章/[317]杂心所篇/[338]踊跃喜.md	matched
780580a9-1ec9-4c42-84cd-abe41755dc8a	4	0	[340]	[340]ပီတိနှင့် သုခ	vol_4/chinese/[227]行蕴论章/[317]杂心所篇/[340]喜与乐.md	matched
b3582838-f344-4177-a64d-4b1f23e0f8fb	3	0	[342]	[342]၆။ ဆန္ဒ	vol_4/chinese/[227]行蕴论章/[317]杂心所篇/[342]六、欲.md	matched
f8b41c78-f7c5-4cd2-91cd-921510806854	2	14	[346]a	[346]a-အကုသိုလ်စေတသိက်(၂၄)လုံး အပိုင်း	vol_4/chinese/[227]行蕴论章/[346]不善心所（14）个篇/[346]a-不善心所（24）个 篇.md	matched
72ee719e-6974-40ff-8bc5-0ade5c492c33	3	2	[346]	[346]၁။ မောဟ		unmatched
471b0b96-9ed3-463b-b687-959db26017a4	4	0	[351]	[351]ဟရိတစဇာတ်တော်(၄၃၁)	vol_4/chinese/[227]行蕴论章/[346]不善心所（14）个篇/[351]金肤本生（431）.md	matched
e0b7391a-069d-4876-9b72-dd4c92277713	4	0	[353]	[353]မီးသွေးထမ်းရသူ ပညာရှိကြီး	vol_4/chinese/[227]行蕴论章/[346]不善心所（14）个篇/[353]扛炭的大智者.md	matched
f2e9e11c-f179-46df-809b-9fc96336c6df	3	0	[356]	[356]၂။အဟိရိက	vol_4/chinese/[227]行蕴论章/[346]不善心所（14）个篇/[356]2。无惭.md	matched
ddf926d5-8764-4ebf-8873-45f73f61c1c4	3	0	[357]	[357]၃။အနောတ္တပ္ပ	vol_4/chinese/[227]行蕴论章/[346]不善心所（14）个篇/[357]3。无愧.md	matched
07185243-f5bf-4a2a-b667-ceaa92ca9d9d	3	0	[361]	[361]၄။ဥဒ္ဒစ္စ	vol_4/chinese/[227]行蕴论章/[346]不善心所（14）个篇/[361]4。掉举.md	matched
37f442f8-db8a-47da-95b2-ca609834d041	3	19	[364]	[364]၅။လောဘ	vol_4/chinese/[227]行蕴论章/[346]不善心所（14）个篇/[364]5。贪.md	matched
411e9d06-4533-451c-90b5-d531de26370f	4	0	[367]	NGP-Vol4-[367]အာဒိတ္တပရိယာယသုတ် ကောက်နုတ်ချက်	vol_4/chinese/[227]行蕴论章/[346]不善心所（14）个篇/[367]燃烧方便经摘录.md	matched
95753ed8-eead-4d97-943c-633fb50f0948	4	0	[372]	NGP-Vol4-[372]အရှင်ကောကာလိက၏ လောဘ	vol_4/chinese/[227]行蕴论章/[346]不善心所（14）个篇/[372]果咖离格尊者的贪.md	matched
7121a9a1-a643-43b4-9eb3-e0ed56226279	4	0	[377]	[377]အရှင်ကောကာလိက၏ ရှေးဖြစ်ဟောင်း အောက်မေ့ဖွယ်	vol_4/chinese/[227]行蕴论章/[346]不善心所（14）个篇/[377]果咖离格尊者往昔前生的追忆.md	matched
c8a5889a-9511-4cf6-87c8-7b8a44f7b08a	4	0	[378]	NGP-Vol4-[378]သာကီဝင်မင်းသား အရှင်ဥပနန္ဒ၏ လောဘ	vol_4/chinese/[227]行蕴论章/[346]不善心所（14）个篇/[378]释迦族王子伍巴难达的贪.md	matched
9eb988c9-9e35-4cb8-a53f-8c3fc8564910	4	0	[380]	NGP-Vol4-[380](ခ)စိဥ္စမာဏဝိကာ = စိဥ္စမာဏ	vol_4/chinese/[227]行蕴论章/[346]不善心所（14）个篇/[380]（乙）旃遮摩那毗迦 = 旃遮摩那.md	matched
4389e1b0-3791-4921-8dfe-2db466b2c7c9	4	0	[382]	NGP-Vol4-[382]ထုလ္လနန္ဒာ ဘိက္ခုနီမ၏ လောဘ	vol_4/chinese/[227]行蕴论章/[346]不善心所（14）个篇/[382]图勒难达比库尼的贪.md	matched
c5d29866-2cd0-40f2-842a-a6f692b78fc8	4	0	[383]	NGP-Vol4-[383]ရသတဏှာ၏ စွမ်းအား	vol_4/chinese/[227]行蕴论章/[346]不善心所（14）个篇/[383]味渴爱的力量.md	matched
0c3d9af0-e6ba-4dd1-8f78-a52ad6024b19	4	0	[385]	NGP-Vol4-[385]ပျားလူးမြက်	vol_4/chinese/[227]行蕴论章/[346]不善心所（14）个篇/[385]涂蜜草.md	matched
